,cik_str,ticker,title
7594,1431074,BRGO,"Bergio International, Inc."
7595,1517498,EWLU,"Merion, Inc."
7596,1384135,LBTI,"Lithium & Boron Technology, Inc."
7597,59860,GRMC,GOLDRICH MINING CO
7598,1489588,HBIS,"Home Bistro, Inc. /NV/"
7599,1569329,YGYI,"Youngevity International, Inc."
7600,1343009,CNBX,CNBX Pharmaceuticals Inc.
7601,1468679,CRYO,American CryoStem Corp
7602,1127993,GAXY,"GALAXY NEXT GENERATION, INC."
7603,1331275,XCPL,XCPCNL Business Services Corp
7604,1418115,HSMD,"Healthcare Solutions Management Group, Inc."
7605,1384365,RDAR,"RAADR, INC."
7606,1456453,WTKN,CLStv Corp.
7607,1558465,PGAS,"PETROGRESS, INC"
7608,1404356,CBIA,"Blue Heaven Coffee, Inc."
7609,1265521,TRFE,Trustfeed Corp.
7610,931059,RNVA,"Rennova Health, Inc."
7611,1533357,DTII,DEFENSE TECHNOLOGIES INTERNATIONAL CORP.
7612,1613895,BMXC,"Bemax, Inc."
7613,1569340,CLCS,"Cell Source, Inc."
7614,1419995,DNAX,DNA BRANDS INC
7615,1427644,SLDC,"Telco Cuba, Inc."
7616,869495,DWOG,DEEP WELL OIL & GAS INC
7617,1828672,BOXDQ,"Boxed, Inc."
7618,1579010,LFER,"Life On Earth, Inc."
7619,1863976,AQUI,Aquarius I Acquisition Corp.
7620,786947,ACUR,"ACURA PHARMACEUTICALS, INC"
7621,1069996,FNHCQ,FedNat Holding Co
7622,1379043,XFCI,"XTREME FIGHTING CHAMPIONSHIPS, INC."
7623,1169245,PHASQ,PhaseBio Pharmaceuticals Inc
7624,1552358,CGSI,"CGS INTERNATIONAL, INC."
7625,1765826,BZRD,"Blubuzzard, Inc."
7626,1563227,SPUP,Sipup Corp
7627,1598308,GWHP,Global Wholehealth Partners Corp
7628,1284450,CHGI,"China Carbon Graphite Group, Inc."
7629,1624658,ALNAQ,"Allena Pharmaceuticals, Inc."
7630,1622231,BTIM,BOATIM INC.
7631,1104265,GRSO,"GROW SOLUTIONS HOLDINGS, INC."
7632,1353499,MAXD,Max Sound Corp
7633,1484703,SFIO,"Starfleet Innotech, Inc."
7634,1399306,BRBL,BrewBilt Brewing Co
7635,1622408,FRFR,Fritzy Tech Inc.
7636,1370816,FBCD,"FBC Holding, Inc."
7637,1108046,AFPW,AlumiFuel Power Corp
7638,1384939,BNCM,"BOUNCE MOBILE SYSTEMS, INC."
7639,1880419,FERN,Fernhill Corp
7640,892832,SDON,SANDSTON CORP
7641,1393548,CLIS,ClickStream Corp
7642,1734902,WEIDY,Weidai Ltd.
7643,1782627,WBEVQ,"Winc, Inc."
7644,1580262,RTON,"Right On Brands, Inc."
7645,1499855,GTOR,"GGTOOR, INC."
7646,878726,TUEMQ,TUESDAY MORNING CORP/DE
7647,1833908,ALFIQ,"Alfi, Inc."
7648,1499684,QIAN,Qiansui International Group Co. Ltd.
7649,1729089,PHCFF,"Puhui Wealth Investment Management Co., Ltd."
7650,884380,KEGS,"1812 Brewing Company, Inc."
7651,1758736,MKDTY,Molecular Data Inc.
7652,81157,PGAI,PGI INC
7653,1280396,VTNA,VetaNova Inc.
7654,723733,MUSS,"MULTI SOLUTIONS II, INC"
7655,1368620,CNNA,Cann American Corp.
7656,1286459,AFOM,ALL FOR ONE MEDIA CORP.
7657,1929281,BLFE,BioLIfe Sciences Inc
7658,1886958,YUKA,Yuka Group Inc
7659,1873504,NWAC,Namaste World Acquisition Corp
7660,1942808,EGOX,Next.e.GO B.V.
7661,1934245,SPGC,"Sacks Parente Golf, Inc."
7662,1957132,SN,"SharkNinja, Inc."
7663,1868079,PMED,Predictmedix Inc.
7664,1936224,SRFM,SURF AIR MOBILITY INC.
7665,1951089,CRML,Critical Metals Corp.
7666,1946025,SUNH,Xuhang Holdings Ltd
7667,1948099,MTEN,Mingteng International Corp Inc.
7668,820318,COHR,COHERENT CORP.
7669,1503658,LVDW,LiquidValue Development Inc.
7670,1558924,TNT,Tenet Fintech Group Inc.
7671,1405513,UNL,"United States 12 Month Natural Gas Fund, LP"
7672,1567264,INTS,"INTENSITY THERAPEUTICS, INC."
7673,1671132,SONG,Music Licensing Inc.
7674,1869901,ZTOP,Zi Toprun Acquisition Corp.
7675,1956055,BUJA,Bukit Jalil Global Acquisition 1 Ltd.
7676,1907085,ODD,Oddity Tech Ltd
7677,1837824,SESG,Sprott ESG Gold ETF
7678,1340909,GJO,"STRATS SM TRUST FOR WAL-MART STORES, INC. SECURITIES, SERIES 2005-4"
7679,1690996,CNRLX,City National Rochdale Select Strategies Fund
7680,1450922,SIVR,abrdn Silver ETF Trust
7681,1267332,IPB,MERRILL LYNCH DEPOSITOR INC INDEXPLUS TRUST SERIES 2003-1
7682,1552164,NREG,"Springs Rejuvenation, Inc."
7683,1804189,THNK,"T1V, Inc."
7684,1826660,WETH,Wetouch Technology Inc.
7685,1898722,MDRN,Modern Mining Technology Corp.
7686,1663712,NRSAX,NEXPOINT REAL ESTATE STRATEGIES FUND
7687,1851651,BRNI,Beroni Group Ltd
7688,1888980,LRE,"LEAD REAL ESTATE CO., LTD"
7689,1887799,LIAI,LEMENG HOLDINGS LTD
7690,1759124,IAUM,iShares Gold Trust Micro
7691,1675426,SMGE,"Sigmata Electronics, Inc."
7692,1904958,TDAI,Thornburg Durable Allocation & Income Trust
7693,1843974,DXYZ,Destiny Tech100 Inc.
7694,1884434,PGRM,"Panagram Capital, LLC"
7695,1929783,WOK,WORK Medical Technology Group LTD
7696,1943444,TRSG,Tungray Technologies Inc
7697,1838831,DISAW,Disruptive Acquisition Corp I
7698,1686515,EAWC,Ecco Auto World Corp
7699,1585389,SMST,"SmartStop Self Storage REIT, Inc."
7700,1545772,BPYPM,Brookfield Property Partners L.P.
7701,1642563,XGEIX,Guggenheim Energy & Income Fund
7702,1787123,LQLY,QLY Biotech Group Corp.
7703,1447100,YAMHY,"Yamaha Motor Co., Ltd."
7704,1631256,KBSG,"KBS Growth & Income REIT, Inc."
7705,1343491,GJP,"STRATS(SM) TRUST FOR DOMINION RESOURCES, INC. SECURITIES, SERIES 2005-6"
7706,1483386,GLTR,abrdn Precious Metals Basket ETF Trust
7707,1573901,OLSI,"Origin Life Sciences, Inc."
7708,1357660,GJT,"STRATS(SM) Trust for Allstate Corp Securities, Series 2006-3"
7709,1348952,ELC,"ENTERGY LOUISIANA, LLC"
7710,1011060,NORD,Nordicus Partners Corp
7711,926865,CECL,CECIL BANCORP INC
7712,1681717,VFLEX,FIRST TRUST ALTERNATIVE OPPORTUNITIES FUND
7713,1873723,HARD,Harden Technologies Inc.
7714,1935092,CETI,"Cyber Enviro-Tech, Inc."
7715,1974952,AMGS,Prospect Energy Holdings Corp.
7716,1892292,MSS,Maison Solutions Inc.
7717,1959224,SWIN,"Solowin Holdings, Ltd."
7718,1911545,HRYU,"Hanryu Holdings, Inc."
7719,1867506,DDCIU,"Diffuse Digital 30, LP"
7720,1975218,NETD,Nabors Energy Transition Corp. II
7721,1973266,TKO,New Whale Inc.
7722,1958489,CRGT,"Cortigent, Inc."
7723,1924482,IBG,Innovation Beverage Group Ltd
7724,1707079,EVTS,"EV TRANSPORTATION SERVICES, INC."
7725,1912884,RPGL,Republic Power Group Ltd
7726,1945240,ROMA,Roma Green Finance Ltd
7727,1753391,QSJC,"TANCHENG GROUP CO., LTD."
7728,1965044,FLXG,Flexi Group Holdings Ltd
7729,1807616,HIGR,Hi-Great Group Holding Co
7730,1805526,JNRV,Janover Inc.
7731,1875016,YMAT,"J-Star Holding Co., Ltd."
7732,1944399,ELWS,"Earlyworks Co., Ltd."
7733,1953984,BCG,"Binah Capital Group, Inc."
7734,1973368,SVMH,SRIVARU Holding Ltd
7735,1668523,GSGG,GSG GROUP INC.
7736,1930207,QTM,CH AUTO Inc.
7737,1608016,PSOIX,Palmer Square Opportunistic Income Fund
7738,1848669,SWGC,Stillwater Growth Corp. I
7739,1883631,FOGO,"Fogo Hospitality, Inc."
7740,1968915,PHIN,PHINIA INC.
7741,1806905,ALEH,ALE Group Holding Ltd
7742,1673362,CMCZ,Curtis Mathes Corp
7743,1951276,SRBK,"SR Bancorp, Inc."
7744,1891944,PMEC,Primech Holdings Ltd
7745,1933951,SAG,SAG Holdings Ltd
7746,1866390,BBLNF,Babylon Holdings Ltd
7747,1962845,PXDT,"PIXIE DUST TECHNOLOGIES, INC."
7748,1932777,PROQ,PROTONIQ Acquisition Corp
7749,1604477,SQZB,SQZ Biotechnologies Co
7750,1716885,ASCIX,Angel Oak Strategic Credit Fund
7751,1861785,SOSH,SOS Hydration Inc.
7752,1916416,INTJ,Intelligent Group Ltd
7753,1762562,CPRDX,Clarion Partners Real Estate Income Fund Inc.
7754,1857971,BTRY,Clarios International Inc.
7755,1902930,PDPG,"Performance Drink Group, Inc."
7756,1944977,HLST,Holisto Ltd.
7757,1887389,ALEF,"Aleph Group, Inc"
7758,1914513,RISE,"Rise Oil & Gas, Inc."
7759,1916902,BGAC,Biotech Group Acquisition Corp
7760,1964630,VSTE,Vast Solar Pty Ltd
7761,1938109,PAPL,Pineapple Financial Inc.
7762,1897532,MJID,Majestic Ideal Holdings Ltd
7763,1771755,SKUR,Sekur Private Data Ltd.
7764,1133519,MPH,MEDICURE INC
7765,1926451,TWEN,T20 HOLDINGS LTD.
7766,1964657,LBIO,"Denali SPAC Holdco, Inc."
7767,1868395,YIBO,Planet Image International Ltd
7768,1835068,NPCT,Nuveen Core Plus Impact Fund
7769,1941158,WETO,Webus International Ltd.
7770,1940322,MDLB,Medlab Clinical Ltd.
7771,1940177,PODC,"Courtside Group, Inc."
7772,1904286,MIRA,"MIRA PHARMACEUTICALS, INC."
7773,1896425,LBGJ,Li Bang International Corp Inc.
7774,1917890,PSIG,PSI Group Holdings Ltd.
7775,1936574,IMSV,IMMRSIV Inc.
7776,1888780,LEWY,"LEEWAY SERVICES, INC."
7777,1954694,LGCL,Lucas GC Ltd
7778,1941029,ADVB,Advanced Biomed Inc.
7779,1673504,AGLY,Atlantis Glory Inc.
7780,1927309,ALKD,Alkaid Acquisition Corp.
7781,1975723,STA,HWEL Holdings Corp.
7782,1960074,DVGR,Digital Virgo Group S.A.
7783,1850767,ACMSY,Accustem Sciences Inc.
7784,1803487,SCIT,Sancai Holding Group Ltd.
7785,1670196,DSWR,Deseo Swimwear Inc.
7786,1793895,CDTG,CDT Environmental Technology Investment Holdings Ltd
7787,1610718,ODRS,"Outdoor Specialty Products, Inc."
7788,1936031,LEC,LAFAYETTE ENERGY CORP.
7789,1771951,WEIX,Dynamic Shares Trust
7790,1094831,BGC,"BGC Partners, Inc."
7791,1708646,AAAU,Goldman Sachs Physical Gold ETF
7792,1896677,GSOL,Grayscale Solana Trust (SOL)
7793,1947971,DRFY,Droneify Holdings Ltd
7794,1947654,NTV,Neotv Group Ltd
7795,1725210,ETHE,Grayscale Ethereum Trust (ETH)
7796,1645108,MDLS,"MDNA Life Sciences, Inc."
7797,1843165,LQR,LQR House Inc.
7798,1396878,UGA,"United States Gasoline Fund, LP"
7799,1829311,BMNR,"BITMINE IMMERSION TECHNOLOGIES, INC."
7800,1956744,SRM,"SRM Entertainment, Inc."
7801,1403528,OAK-PA,"Oaktree Capital Group, LLC"
7802,1450923,SGOL,abrdn Gold ETF Trust
7803,1392449,GPLB,Green Planet Bio Engineering Co. Ltd.
7804,1896511,ZKGCF,ZKGC New Energy Ltd
7805,1956410,JPO,"JP Outfitters, Inc."
7806,1767057,OBTC,Osprey Bitcoin Trust
7807,1920092,GELS,Gelteq Ltd
7808,1937692,GFCX,GoodFaith Technology Inc.
7809,1790320,MSTH,Mystic Holdings Inc./NV
7810,1927596,WPA,Whale Point Acquisition Corp.
7811,1947250,GDLT,Greifenberg Digital Ltd
7812,1841931,RPET,New Ruipeng Pet Group Inc.
7813,1434389,UNSS,"UNIVERSAL SOLAR TECHNOLOGY, INC."
7814,1751156,EIOAX,ELLINGTON INCOME OPPORTUNITIES FUND
7815,1956552,NISM,Newsight Imaging Ltd.
7816,1687898,VCRRX,Versus Capital Real Assets Fund LLC
7817,1983324,RMSG,Real Messenger Corp
7818,1948697,SPPL,SIMPPLE LTD.
7819,1885840,XYGJ,Fortune Joy International Acquisition Corp
7820,1568905,PRDEX,PREDEX
7821,1481585,GXXY,"Galexxy Holdings, Inc."
7822,1963088,ATCH,"Calculator New Pubco, Inc."
7823,1932470,AGII,AgiiPlus Inc.
7824,1959023,SGD,Safe & Green Development Corp
7825,1900564,WRNT,WARRANTEE INC.
7826,1810200,ONS,ONS Acquisition Corp.
7827,1922335,SYRA,Syra Health Corp
7828,1922639,OILS,Permex Petroleum Corp
7829,1753373,MTWO,"M2I Global, Inc."
7830,1927578,NTCL,NetClass Technology Inc
7831,1843573,UMAV,UAV Corp
7832,1946412,ECLP,"Eclipse Bancorp, Inc."
7833,1900720,EPWK,EPWK Holdings Ltd.
7834,1901799,BTM,Bitcoin Depot Inc.
7835,1353226,GJR,"STRATS(SM) Trust for Procter & Gamble Securities, Series 2006-1"
7836,1427437,ETI-P,"ENTERGY TEXAS, INC."
7837,1062128,MNKA,"Manuka, Inc."
7838,1124959,XSIAX,VOYA CREDIT INCOME FUND
7839,1888577,UERI,"UE Resorts International, Inc."
7840,1688554,PFFLX,PIMCO Flexible Credit Income Fund
7841,1765850,PWM,Prestige Wealth Inc.
7842,1620704,MXRX,"MED-X, INC."
7843,1662991,SZL,Sezzle Inc.
7844,1375348,GLNS,Golden Star Resource Corp.
7845,1592651,LNZNY,Lenzing AG/ADR
7846,1472494,BNO,"United States Brent Oil Fund, LP"
7847,1254348,EMTX,"EMULATE THERAPEUTICS, INC."
7848,1283337,KTN,STRUCTURED PRODUCTS CORP CRED ENHANCE CORTS TR FOR AON CAP A
7849,846546,BNSOF,BONSO ELECTRONICS INTERNATIONAL INC
7850,1736510,NICHX,Variant Alternative Income Fund
7851,1873454,RYET,Ruanyun Edai Technology Inc.
7852,1928581,FTEL,Fitell Corp
7853,1838406,BKV,BKV Corp
7854,1356284,GJS,"STRATS(SM) Trust for Goldman Sachs Group Securities, Series 2006-2"
7855,1353612,FXC,Invesco CurrencyShares Canadian Dollar Trust
7856,1052354,MADL,MAN AHL DIVERSIFIED I LP
7857,1624422,PHXM,PHAXIAM Therapeutics S.A.
7858,1958713,MI,NFT Ltd
7859,1947756,MERQ,Merqueo Holdings
7860,1639953,SAGN,Sagoon Inc.
7861,1383151,UUP,Invesco DB US Dollar Index Bullish Fund
7862,1496254,LTAFX,Alternative Strategies Fund
7863,1561032,HTIA,"Healthcare Trust, Inc."
7864,1674356,TPTA,"Terra Property Trust, Inc."
7865,1952202,JR,JINRONG HOLDINGS LTD.
7866,1949478,DTCK,DAVIS COMMODITIES Ltd
7867,1717976,WEIB,Weiss Strategic Interval Fund
7868,1905951,BSME,"MED EIBY Holding Co., Ltd"
7869,1879754,EHGO,EShallGo Inc.
7870,1937987,FBYD,"Falcon's Beyond Global, Inc."
7871,1873529,KLC,"KinderCare Learning Companies, Inc."
7872,1960081,XJET,XJet Ltd.
7873,1893124,ZAAG,"ZA Group, Inc."
7874,1956955,UMAC,"Unusual Machines, Inc."
7875,1880431,VOCO,Vocodia Holdings Corp
7876,1900035,FP,First Person Ltd.
7877,1764974,TSBX,Turnstone Biologics Corp.
7878,1728162,IAMR,Medical Industries of the Americas
7879,1939365,IVP,"INSPIRE VETERINARY PARTNERS, INC."
7880,1918661,ESHA,ESH Acquisition Corp.
7881,1827620,SLDX,"Stella Diagnostics, Inc."
7882,1282496,TDRK,"TIDEROCK COMPANIES, INC."
7883,1283464,KTH,STRUCTURED PRODUCTS CORP CORTS TR FOR PECO ENERGY CAP TR III
7884,1400118,SGMT,Sagimet Biosciences Inc.
7885,1702015,AIDG,"AIS Holdings Group, Inc."
7886,1577134,TFSA,"Terra Income Fund 6, LLC"
7887,1688897,FCREX,FS Credit Income Fund
7888,1086313,SFLM,SFLMaven Corp.
7889,1283789,RYNL,"Reynaldo's Mexican Food Company, Inc."
7890,1459862,PALL,abrdn Palladium ETF Trust
7891,1754927,AAIDX,Axonic Alternative Income Fund
7892,1880423,SEQP,"Santana Equestrian Private Financial, LLC"
7893,1919847,SFWJ,"Software Effective Solutions, Corp."
7894,1910053,MDRI,Midori Group Inc.
7895,1974640,APGE,"Apogee Therapeutics, Inc."
7896,1570132,ANVI,"ANVI GLOBAL HOLDINGS, INC."
7897,1669368,ASAV,"ASI Aviation, Inc."
7898,1933567,NRXS,"Neuraxis, INC"
7899,1913715,PSE,Prime Skyline Ltd
7900,1720265,ZCSH,Grayscale Zcash Trust (ZEC)
7901,1734237,GRAZ,"Graze, Inc."
7902,1946703,WBUY,WEBUY GLOBAL LTD
7903,1951667,CTNT,CHEETAH NET SUPPLY CHAIN SERVICE INC.
7904,1905448,WXT,"Wuxin Technology Holdings, Inc."
7905,1844450,ELVA,Electrovaya Inc.
7906,1943661,CVTO,Covalto Ltd.
7907,1792799,QHI,QINHONG INTERNATIONAL GROUP
7908,1966734,AITR,AI Transportation Acquisition Corp
7909,1748945,HZEN,Grayscale Horizen Trust (ZEN)
7910,1908233,MNX,"MN8 Energy, Inc."
7911,1831523,SFCO,Southern Financial Corp
7912,1891367,RVR,"REV Renewables, Inc."
7913,1946485,FPAQ,FPA ENERGY ACQUISITION CORP.
7914,1725295,TSIFX,"Ecofin Tax-Exempt Private Credit Fund, Inc."
7915,1874907,DEFG,Grayscale Decentralized Finance (DeFi) Fund LLC
7916,1909142,BOUW,Boustead Wavefront Inc.
7917,1879403,LRHC,La Rosa Holdings Corp.
7918,1958217,LZM,Lifezone Metals Ltd
7919,1807689,FCCI,"FAST CASUAL CONCEPTS, INC."
7920,1791929,DPUI,"DISCOUNT PRINT USA, INC."
7921,1294808,PYT,PPLUS Trust Series GSC-2
7922,823277,CHSCP,CHS INC
7923,70502,NRUC,NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP /DC/
7924,1714919,SAVU,BioLife4D Corp
7925,1821534,EXOD,"Exodus Movement, Inc."
7926,1381871,BOMO,"bowmo, Inc."
7927,1353611,FXB,Invesco CurrencyShares British Pound Sterling Trust
7928,1353614,FXA,Invesco CurrencyShares Australian Dollar Trust
7929,1284143,JBK,LEHMAN ABS CORP GOLDMAN SACHS CAP 1 SEC BACKED SER 2004-6
7930,1581005,SRRIX,Stone Ridge Trust II
7931,1535665,RBNK,RiverBank Holding Co
7932,1616037,XILSX,Pioneer ILS Interval Fund
7933,1690437,BAR,GraniteShares Gold Trust
7934,1814287,ABL,East Resources Acquisition Co
7935,1863974,AQUB,Aquarius II Acquisition Corp.
7936,1954269,WIN,Garden Stage Ltd
7937,1858258,FGDL,Franklin Templeton Holdings Trust
7938,1831833,BDS,Building DreamStar Technology Inc.
7939,1964246,ZBJ,ZBJ FINANCE GROUP LTD
7940,1732078,FROPX,Flat Rock Opportunity Fund
7941,1888525,UBXG,U-BX Technology Ltd.
7942,1948370,PMC,PIMCO Municipal Credit Income Fund
7943,1964801,RUSA,IWAC HOLDINGS INC.
7944,1861733,JJOC,JJ Opportunity Corp.
7945,1577351,XYLB,"XY Labs, Inc."
7946,1696025,KCRD,"Kindcard, Inc."
7947,1723701,PMFAX,PIMCO Flexible Municipal Income Fund
7948,1902700,PGFF,"Pioneer Green Farms, Inc."
7949,1919246,CHRO,Chromocell Therapeutics Corp
7950,1946563,SXTP,"60 DEGREES PHARMACEUTICALS, INC."
7951,1967078,DAZS,DA AI ZHI SHUI INTERNATIONAL HOLDING GROUP LTD
7952,1969373,VTMX,"Vesta Real Estate Corporation, S.A.B. de C.V."
7953,1877332,NEAT,Noble Education Acquisition Corp.
7954,1959304,BZFL,BOZHI FANGLUE INTERNATIONAL INVESTMENT GROUP CO LTD
7955,1872525,SWAG,"Stran & Company, Inc."
7956,1718271,PMTM,"Prometheum, Inc."
7957,1885493,ELGP,"Elate Group, Inc."
7958,1679379,NYX,"NYIAX, INC."
7959,1254699,QVCD,QVC INC
7960,1489300,ZLME,Zhanling International Ltd
7961,1467631,XCAPX,ACAP Strategic Fund
7962,1383149,UDN,INVESCO DB US DOLLAR INDEX BEARISH FUND
7963,1659207,FLLZ,Fellazo Corp
7964,1682662,XPASX,Peachtree Alternative Strategies Fund
7965,1691570,USQIX,USQ Core Real Estate Fund
7966,68622,CTBB,QWEST CORP
7967,1882781,CBLO,"C2 Blockchain,Inc."
7968,1949766,ODDB,Odd Burger Corp
7969,1519472,SMXT,"SolarMax Technology, Inc."
7970,1957252,AUMB,AUM Biosciences Ltd
7971,1958839,HBER,HUBEIER GROUP LTD.
7972,1813744,WDSP,"World Scan Project, Inc."
7973,1805586,GC,"Gladstone Companies, Inc."
7974,1735964,CCLFX,Cliffwater Corporate Lending Fund
7975,1948294,NWGL,Nature Wood Group Ltd
7976,1934642,MDBH,"MDB Capital Holdings, LLC"
7977,1748680,OWSCX,1WS Credit Income Fund
7978,1756404,PDSKX,Principal Diversified Select Real Asset Fund
7979,1795091,OSTX,OS Therapies Inc
7980,1883934,ETZ,"Earntz Healthcare Products, Inc."
7981,1913749,GMM,Global Mofy Metaverse Ltd
7982,1979332,CPBI,"Central Plains Bancshares, Inc."
7983,1971975,ABXX,Abaxx Technologies Inc.
7984,1826202,KPN,Kepuni Holdings Inc.
7985,1935418,FMST,Foremost Lithium Resources & Technology Ltd.
7986,1966522,SUBL,BioLingus (Cayman) Ltd
7987,1912287,FLCT,Felicitex Therapeutics Inc.
7988,1895159,CJOY,Cine Top Culture Holdings Ltd.
7989,1932629,BCGF,BCGF Acquisition Corp.
7990,1979005,AFJK,"Aimei Health Technology Co., Ltd."
7991,1723788,BITW,Bitwise 10 Crypto Index Fund
7992,1852040,GBAT,Grayscale Basic Attention Token Trust (BAT)
7993,1690012,ICR-PA,"InPoint Commercial Real Estate Income, Inc."
7994,1586009,WEFCX,Wildermuth Fund
7995,1885514,YBZN,Yi Po International Holdings Ltd
7996,1729637,KARX,Karbon-X Corp.
7997,1760173,SRGAQ,"SURGALIGN HOLDINGS, INC."
7998,1852024,GLIV,Grayscale Livepeer Trust (LPT)
7999,1104023,GEMZ,Gemxx Corp.
8000,1515001,VCMIX,Versus Capital Multi-Manager Real Estate Income Fund LLC
8001,1407573,ACRU,AmeriCrew Inc.
8002,1551047,TIPLX,Bluerock Total Income (plus) Real Estate Fund
8003,1722837,CEDAX,BlueBay Destra International Event-Driven Credit Fund
8004,1661166,LGCP,Legion Capital Corp
8005,1618181,GLDM,World Gold Trust
8006,1368757,GTTJ,"GTJ REIT, INC."
8007,1880249,PSGI,"Perfect Solutions Group, Inc."
8008,1916148,CEAC,CE Energy Acquisition Corp.
8009,1765048,GCGJ,"Charmt, Inc."
8010,1754836,EIC,Eagle Point Income Co Inc.
8011,1514587,TURO,Turo Inc.
8012,1935398,BNTY,"Bounty Minerals, Inc."
8013,1945415,HUHU,HUHUTECH International Group Inc.
8014,1853047,HUDA,Hudson Acquisition I Corp.
8015,1923171,CKHL,Chi Ko Holdings Ltd
8016,1710523,BGFDX,Blackstone Floating Rate Enhanced Income Fund
8017,1874137,FDAN,FD TECHNOLOGY INC.
8018,1677615,XPTFX,Federated Hermes Project & Trade Finance Tender Fund
8019,1865249,VACX,Vistas Acquisition Co II Inc.
8020,1901336,ALCY,Alchemy Investments Acquisition Corp 1
8021,1908054,JETR,Star Jets International Inc.
8022,1970653,USEE,USEE ELECTRONIC COMMERCE LTD
8023,1932072,LOBO,LOBO EV TECHNOLOGIES LTD
8024,1865833,ELEP,Elephant Oil Corp.
8025,1958928,CTWO,COTWO ADVISORS PHYSICAL EUROPEAN CARBON ALLOWANCE TRUST
8026,1950429,NNAG,99 Acquisition Group Inc.
8027,1965671,UNFL,"Unifoil Holdings, Inc."
8028,1964603,YZH,YUEZHONGHUI INTERNATIONAL HOLDINGS GROUP LTD
8029,1678124,CADCX,CION Ares Diversified Credit Fund
8030,1628040,RCIAX,Alternative Credit Income Fund
8031,1405528,USL,"United States 12 Month Oil Fund, LP"
8032,1858939,GOSC,Giant Oak Acquisition Corp
8033,1883037,SED,Sedibelo Resources Ltd
8034,1826474,WDHI,"Worldwide Diversified Holdings, Inc"
8035,1936817,HXHX,Haoxin Holdings Ltd
8036,1879293,MYSN,"Myson, Inc."
8037,1900830,TSIO,Thornburg Strategic Income Opportunities Trust
8038,1850079,TBIO,Telesis Bio Inc.
8039,1353615,FXF,Invesco CurrencyShares Swiss Franc Trust
8040,1130889,CNCL,CANCER CAPITAL CORP
8041,1949257,RADX,Radiopharm Theranostics Ltd
8042,1875655,AEIB,AEI CapForce II Investment Corp
8043,1798458,CRGH,"Carriage House Event Center, Inc."
8044,1903464,AIMA,Aimfinity Investment Corp. I
8045,1852025,GLNK,Grayscale Chainlink Trust (LINK)
8046,1753945,OPHV,"Opti-Harvest, Inc."
8047,1794942,SKFG,"Stark Focus Group, Inc."
8048,1850059,FSHP,Flag Ship Acquisition Corp
8049,1912498,SCRP,"Scripps Safe, Inc."
8050,1938534,FBGL,FBS Global Ltd
8051,1957538,ESGL,ESGL Holdings Ltd
8052,1980034,BELR,"Bell Rose Capital, Inc."
8053,1729678,XALCX,"BNY Mellon Alcentra Global Multi-Strategy Credit Fund, Inc."
8054,1965143,NVNI,Nvni Group Ltd
8055,1916241,PRZO,ParaZero Technologies Ltd.
8056,1886444,RVGO,"RVELOCITY, INC."
8057,1931717,CCTG,CCSC Technology International Holdings Ltd
8058,1965040,FTRE,Fortrea Holdings Inc.
8059,1891856,GENK,"GEN Restaurant Group, Inc."
8060,1862044,ZKH,ZKH Group Ltd
8061,1882148,DESR,DESRI Inc.
8062,1460235,PPLT,abrdn Platinum ETF Trust
8063,1309251,MALG,MICROALLIANCE GROUP INC.
8064,1286405,GJH,STRATS SM TRUST FOR U S CELL CORP SEC SERIES 2004 6
8065,1546652,OUNZ,VanEck Merk Gold Trust
8066,1852023,MANA,Grayscale Decentraland Trust (MANA)
8067,1700844,EVOH,EvoAir Holdings Inc.
8068,1912472,DCCA,Decca Investment Ltd
8069,1913510,VFS,VinFast Auto Pte. Ltd.
8070,1923183,HGRN,Healthy Green Group Holding Ltd
8071,1859392,GLXY,Galaxy Digital Inc.
8072,1761325,GXLM,Grayscale Stellar Lumens Trust (XLM)
8073,1680689,NRHI,"Natural Resource Holdings, Inc."
8074,1658645,LENDX,Stone Ridge Trust V
8075,1905920,GLXG,Galaxy Payroll Group Ltd
8076,1957146,EXTO,Almacenes Exito S.A.
8077,1973056,BOWN,Bowen Acquisition Corp
8078,1979330,NBBK,"NB Bancorp, Inc."
8079,1690842,PLTM,GraniteShares Platinum Trust
8080,1970622,IPXX,Inflection Point Acquisition Corp. II
8081,1908705,GLE,Global Engine Group Holding Ltd
8082,1907702,HESP,"Hesperos, Inc"
8083,1843875,TRCC,TRACCOM INC.
8084,1705181,ETCG,Grayscale Ethereum Classic Trust (ETC)
8085,1868110,HGIA,"HENGGUANG HOLDING CO, Ltd"
8086,1786888,JDRR,F3 Platform Biologics INC
8087,1737936,CNROX,City National Rochdale Strategic Credit Fund
8088,1603652,ULY,Urgent.ly Inc.
8089,1726822,ADOB,Soul Biotechnology Corp
8090,1906195,ASPP,"Abri SPAC 2, Inc."
8091,1924064,RLND,RoyaLand Co Ltd.
8092,1957489,ABLV,Able View Global Inc.
8093,1835104,INTM,"INTERMEDIA CLOUD COMMUNICATIONS, INC."
8094,1753712,LARAX,Lord Abbett Credit Opportunities Fund
8095,1956401,MNGA,MNG Havayollari ve Tasimacilik A.S.
8096,1652044,GOOG,Alphabet Inc.
8097,36104,USB-PA,US BANCORP \DE\
8098,1067983,BRK-A,BERKSHIRE HATHAWAY INC
8099,824046,LVMHF,LVMH MOET HENNESSY LOUIS VUITTON
